consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action.rt,click_action_2.keys,click_action_2.corr,click_action_2.rt,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_3.keys,resp4_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_3.keys,key_resp_12.keys,key_resp_15.keys,key_resp_24.keys,key_resp_25.keys,key_resp_36.keys,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_29.keys,transition_reval_choice.keys,transition_reval_choice_2.keys,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.9673,,0,53,53,53,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,1.7817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,2.5165,,0,54,54,54,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.7943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2.5849,1,0,55,55,55,1,trident.png,tree.png,north.png,1,2,24.5321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,0.6701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2.3659,,0,56,56,56,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.9399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.8151,,0,57,57,57,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.6669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.9499,,0,58,58,58,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2.3172,,0,59,59,59,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.8182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6757,,0,60,60,60,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.8526,,0,61,61,61,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.9439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.3123,,0,62,62,62,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.7715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2.2507,,0,63,63,63,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,2.4499,,0,64,64,64,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,2.9031,,0,65,65,65,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,3.2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2.7266,,0,66,66,66,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.2759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.9837,,0,67,67,67,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,2.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.8328,,0,68,68,68,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.6678,,0,69,69,69,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,2.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.9917,,0,70,70,70,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,2.8016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,2.1907,,0,71,71,71,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.0505,,0,72,72,72,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,1.5011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,3.0016,,0,73,73,73,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,2.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.384,,0,74,74,74,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,3.0682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2.7922,,0,75,75,75,1,planet.png,tree.png,north.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,2.2302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.6996,,0,76,76,76,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.5861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,2.4011,,0,77,77,77,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,2.5855,,0,78,78,78,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,2.1052,,0,79,79,79,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,1.9444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3.0008,,0,80,80,80,1,planet.png,watch.png,houses.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,2.7012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,2.1705,,0,81,81,81,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,2.4348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-06-22_15h01.02.836,study5_pr_2,2022.2.5,Win32,59.36479668,646e6d108de503afd5cf4ee0,64944c9a5850536c27178b39,649453df15ccadc9d1bdc112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.6665,,0,82,82,82,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
