,pr_many____ev_prob0_action1,pr_many____ev_prob0_action0,pr_many____ev_rwd0_action1,pr_many____ev_rwd0_action0,sr_many____ev_prob0_action1,sr_many____ev_prob0_action0,sr_many____ev_rwd0_action1,sr_many____ev_rwd0_action0,pr_many____ev_prob1_action1,pr_many____ev_prob1_action0,pr_many____ev_rwd1_action1,pr_many____ev_rwd1_action0,sr_many____ev_prob1_action1,sr_many____ev_prob1_action0,sr_many____ev_rwd1_action1,sr_many____ev_rwd1_action0,pr_many____ev_prob2_action1,pr_many____ev_prob2_action0,pr_many____ev_rwd2_action1,pr_many____ev_rwd2_action0,sr_many____ev_prob2_action1,sr_many____ev_prob2_action0,sr_many____ev_rwd2_action1,sr_many____ev_rwd2_action0,pr_many____ev_prob3_action1,pr_many____ev_prob3_action0,pr_many____ev_rwd3_action1,pr_many____ev_rwd3_action0,sr_many____ev_prob3_action1,sr_many____ev_prob3_action0,sr_many____ev_rwd3_action1,sr_many____ev_rwd3_action0,pr_one____prob_prob0_action1,pr_one____prob_prob0_action0,pr_one____prob_rwd0_action1,pr_one____prob_rwd0_action0,sr_one____prob_prob0_action1,sr_one____prob_prob0_action0,sr_one____prob_rwd0_action1,sr_one____prob_rwd0_action0,pr_one____prob_prob1_action1,pr_one____prob_prob1_action0,pr_one____prob_rwd1_action1,pr_one____prob_rwd1_action0,sr_one____prob_prob1_action1,sr_one____prob_prob1_action0,sr_one____prob_rwd1_action1,sr_one____prob_rwd1_action0,pr_one____prob_prob2_action1,pr_one____prob_prob2_action0,pr_one____prob_rwd2_action1,pr_one____prob_rwd2_action0,sr_one____prob_prob2_action1,sr_one____prob_prob2_action0,sr_one____prob_rwd2_action1,sr_one____prob_rwd2_action0,pr_one____prob_prob3_action1,pr_one____prob_prob3_action0,pr_one____prob_rwd3_action1,pr_one____prob_rwd3_action0,sr_one____prob_prob3_action1,sr_one____prob_prob3_action0,sr_one____prob_rwd3_action1,sr_one____prob_rwd3_action0,sub_num,choices
445,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.0
446,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
447,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
448,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0
449,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
450,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
451,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
452,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
453,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
454,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
455,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0
456,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
457,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
458,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
459,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
460,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
461,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
462,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
463,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
464,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1.0
465,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
466,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1.0
467,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
468,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
469,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
470,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
471,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
472,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
473,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
474,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
475,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
476,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
477,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0
478,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
479,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
480,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
481,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
482,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
483,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
484,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
485,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
486,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
487,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
488,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.0
489,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.0
490,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1.0
491,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1.0
492,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1.0
493,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1.0
494,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1.0
495,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1.0
496,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1.0
497,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1.0
498,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.0
499,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1.0
500,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.0
501,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1.0
502,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.0
503,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1.0
504,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1.0
505,0.95,0.05,46.0,46.0,0.0,0.0,138,138,0.38,0.62,71.66666666666667,71.66666666666667,0.0,0.0,215,215,0.15,0.85,56.0,56.0,0.0,0.0,168,168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,138.0,215.0,0.47,0.28,138,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1.0
506,0.95,0.05,52.0,52.0,0.0,0.0,156,156,0.38,0.62,69.33333333333333,69.33333333333333,0.0,0.0,208,208,0.38,0.62,45.66666666666666,45.66666666666666,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,156.0,208.0,0.47,0.28,156,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1.0
