"X","sub","pr_raw","bias_highbaserate","pre_map_change","post_map_change","rt_planning_pr","median_RT_actionselection","trial_num","planning_q","PR_individual_answers","experiment","log_rt_planning","PR"
803,"6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv",1,-2.441435368,1,0,0.8976,0.8395,2.103834391,4,1,3,0.066918058,1.51127196681832
804,"6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv",1,-2.441435368,1,0,0.6842,0.8395,3.103834391,9,1,3,-0.204556204,1.51127196681832
805,"6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv",1,-2.441435368,1,0,0.7119,0.8395,4.103834391,5,1,3,-0.164869024,1.51127196681832
806,"6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv",1,-2.441435368,1,0,1.0784,0.8395,6.103834391,0,1,3,0.250427264,1.51127196681832
807,"6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv",1,-2.441435368,1,0,0.8505,0.8395,7.103834391,1,1,3,0.013017935,1.51127196681832
808,"5Abril_study3_2022-12-08_09h27.24.386.csv",0.5,-2.441435368,1,0,4.6674,0.82665,-0.896165609,4,0,3,1.730976061,-0.353938839889073
809,"5Abril_study3_2022-12-08_09h27.24.386.csv",0.5,-2.441435368,1,0,0.1676,0.82665,2.103834391,7,1,3,-1.595801201,-0.353938839889073
810,"5Abril_study3_2022-12-08_09h27.24.386.csv",0.5,-2.441435368,1,0,0.601,0.82665,3.103834391,8,0,3,-0.318786454,-0.353938839889073
811,"5Abril_study3_2022-12-08_09h27.24.386.csv",0.5,-2.441435368,1,0,1.2007,0.82665,4.103834391,0,1,3,0.37327861,-0.353938839889073
812,"5Abril_study3_2022-12-08_09h27.24.386.csv",0.5,-2.441435368,1,0,0.5511,0.82665,6.103834391,1,1,3,-0.405465108,-0.353938839889073
813,"5Abril_study3_2022-12-08_09h27.24.386.csv",0.5,-2.441435368,1,0,0.501,0.82665,8.103834391,3,0,3,-0.500775288,-0.353938839889073
814,"63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv",0.166666667,-1.941435368,0.5,0,3.8376,0.917,-0.896165609,4,0,3,1.431494978,-1.59741270978386
815,"63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv",0.166666667,-1.941435368,0.5,0,3.5717,0.917,0.103834391,0,0,3,1.35968948,-1.59741270978386
816,"63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv",0.166666667,-1.941435368,0.5,0,1.6971,0.917,1.103834391,2,1,3,0.615568719,-1.59741270978386
817,"63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv",0.166666667,-1.941435368,0.5,0,2.8863,0.917,3.103834391,7,0,3,1.146623212,-1.59741270978386
818,"63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv",0.166666667,-1.941435368,0.5,0,1.5118,0.917,5.103834391,5,0,3,0.499948801,-1.59741270978386
819,"63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv",0.166666667,-1.941435368,0.5,0,1.0853,0.917,7.103834391,9,0,3,0.168504253,-1.59741270978386
820,"5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv",0.833333333,-2.441435368,1,0.25,3.983,0.822,-0.896165609,3,0,3,1.578050188,0.889535030005716
821,"5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv",0.833333333,-2.441435368,1,0.25,0.873,0.822,1.103834391,6,1,3,0.060195161,0.889535030005716
822,"5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv",0.833333333,-2.441435368,1,0.25,2.084,0.822,4.103834391,5,1,3,0.930304008,0.889535030005716
823,"5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv",0.833333333,-2.441435368,1,0.25,1.237,0.822,5.103834391,9,1,3,0.408703977,0.889535030005716
824,"5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv",0.833333333,-2.441435368,1,0.25,1.083,0.822,6.103834391,7,1,3,0.275749852,0.889535030005716
825,"5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv",0.833333333,-2.441435368,1,0.25,0.989,0.822,7.103834391,2,1,3,0.184953937,0.889535030005716
826,"5Egidijus_study3_2022-12-08_10h54.31.596.csv",0.5,-2.441435368,1,0,1.238,1.11875,0.103834391,6,0,3,0.101285184,-0.353938839889073
827,"5Egidijus_study3_2022-12-08_10h54.31.596.csv",0.5,-2.441435368,1,0,1.5823,1.11875,1.103834391,5,1,3,0.346667494,-0.353938839889073
828,"5Egidijus_study3_2022-12-08_10h54.31.596.csv",0.5,-2.441435368,1,0,6.8304,1.11875,3.103834391,0,1,3,1.809171246,-0.353938839889073
829,"5Egidijus_study3_2022-12-08_10h54.31.596.csv",0.5,-2.441435368,1,0,1.4714,1.11875,4.103834391,9,0,3,0.274002338,-0.353938839889073
830,"5Egidijus_study3_2022-12-08_10h54.31.596.csv",0.5,-2.441435368,1,0,1.3184,1.11875,5.103834391,1,0,3,0.16420689,-0.353938839889073
831,"5Egidijus_study3_2022-12-08_10h54.31.596.csv",0.5,-2.441435368,1,0,1.0041,1.11875,7.103834391,2,1,3,-0.108120373,-0.353938839889073
832,"601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv",0.666666667,-2.691435368,0.75,0.75,0.3092,0.90975,1.103834391,6,1,3,-1.07918152,0.267798096923532
833,"601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv",0.666666667,-2.691435368,0.75,0.75,0.0302,0.90975,2.103834391,7,1,3,-3.405327912,0.267798096923532
834,"601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv",0.666666667,-2.691435368,0.75,0.75,0.7005,0.90975,4.103834391,2,1,3,-0.261375471,0.267798096923532
835,"601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv",0.666666667,-2.691435368,0.75,0.75,0.0666,0.90975,5.103834391,0,1,3,-2.614465259,0.267798096923532
836,"601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv",0.666666667,-2.691435368,0.75,0.75,0.9525,0.90975,6.103834391,8,0,3,0.045920271,0.267798096923532
837,"601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv",0.666666667,-2.691435368,0.75,0.75,1.3741,0.90975,7.103834391,5,0,3,0.412384414,0.267798096923532
838,"61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv",0.166666667,-2.441435368,1,0.25,4.54,1.1353,-0.896165609,0,0,3,1.386030079,-1.59741270978386
839,"61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv",0.166666667,-2.441435368,1,0.25,1.9357,1.1353,0.103834391,4,0,3,0.533572085,-1.59741270978386
840,"61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv",0.166666667,-2.441435368,1,0.25,1.106,1.1353,1.103834391,1,0,3,-0.02614703,-1.59741270978386
841,"61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv",0.166666667,-2.441435368,1,0.25,1.2356,1.1353,5.103834391,8,0,3,0.084659749,-1.59741270978386
842,"61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv",0.166666667,-2.441435368,1,0.25,1.1351,1.1353,6.103834391,9,0,3,-0.00017618,-1.59741270978386
843,"61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv",0.166666667,-2.441435368,1,0.25,0.9946,1.1353,8.103834391,7,1,3,-0.132311566,-1.59741270978386
844,"5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv",0.833333333,-2.441435368,1,0,2.9279,0.89925,-0.896165609,5,1,3,1.180479639,0.889535030005716
845,"5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv",0.833333333,-2.441435368,1,0,0.8431,0.89925,1.103834391,8,1,3,-0.064475508,0.889535030005716
846,"5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv",0.833333333,-2.441435368,1,0,0.7133,0.89925,2.103834391,2,1,3,-0.231658993,0.889535030005716
847,"5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv",0.833333333,-2.441435368,1,0,0.8448,0.89925,3.103834391,4,1,3,-0.06246117,0.889535030005716
848,"5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv",0.833333333,-2.441435368,1,0,1.9786,0.89925,4.103834391,0,1,3,0.78858372,0.889535030005716
849,"5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv",0.833333333,-2.441435368,1,0,1.0924,0.89925,8.103834391,1,0,3,0.194571307,0.889535030005716
850,"5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv",1,-2.691435368,0.75,0.25,7.0052,0.9869,-0.896165609,3,1,3,1.959839292,1.51127196681832
851,"5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv",1,-2.691435368,0.75,0.25,3.4224,0.9869,2.103834391,7,1,3,1.243528621,1.51127196681832
852,"5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv",1,-2.691435368,0.75,0.25,0.8399,0.9869,4.103834391,6,1,3,-0.16128588,1.51127196681832
853,"5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv",1,-2.691435368,0.75,0.25,0.8399,0.9869,6.103834391,1,1,3,-0.16128588,1.51127196681832
854,"5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv",1,-2.691435368,0.75,0.25,1.2787,0.9869,7.103834391,8,1,3,0.259030499,1.51127196681832
855,"5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv",1,-2.691435368,0.75,0.25,1.0206,0.9869,8.103834391,4,1,3,0.033577251,1.51127196681832
856,"57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv",0.166666667,-2.441435368,1,0,1.6081,1.4362,0.103834391,7,0,3,0.113052621,-1.59741270978386
857,"57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv",0.166666667,-2.441435368,1,0,1.8501,1.4362,1.103834391,3,0,3,0.253238955,-1.59741270978386
858,"57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv",0.166666667,-2.441435368,1,0,1.2026,1.4362,3.103834391,2,0,3,-0.177514857,-1.59741270978386
859,"57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv",0.166666667,-2.441435368,1,0,1.1805,1.4362,4.103834391,8,1,3,-0.196062659,-1.59741270978386
860,"57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv",0.166666667,-2.441435368,1,0,1.3447,1.4362,5.103834391,0,0,3,-0.065829797,-1.59741270978386
861,"57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv",0.166666667,-2.441435368,1,0,1.1766,1.4362,7.103834391,5,0,3,-0.199371813,-1.59741270978386
862,"636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv",0.833333333,-2.441435368,1,0.75,3.2338,0.83395,0.103834391,7,0,3,1.355239747,0.889535030005716
863,"636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv",0.833333333,-2.441435368,1,0.75,1.0347,0.83395,1.103834391,3,1,3,0.21569336,0.889535030005716
864,"636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv",0.833333333,-2.441435368,1,0.75,0.2511,0.83395,2.103834391,4,1,3,-1.200322182,0.889535030005716
865,"636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv",0.833333333,-2.441435368,1,0.75,0.9507,0.83395,4.103834391,5,1,3,0.131025107,0.889535030005716
866,"636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv",0.833333333,-2.441435368,1,0.75,0.8507,0.83395,5.103834391,8,1,3,0.019886091,0.889535030005716
867,"636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv",0.833333333,-2.441435368,1,0.75,1.1016,0.83395,6.103834391,2,1,3,0.278345499,0.889535030005716
868,"63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv",0.666666667,-2.441435368,0.5,0.25,1.5625,0.9867,-0.896165609,4,0,3,0.45967634,0.267798096923532
869,"63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv",0.666666667,-2.441435368,0.5,0.25,0.7384,0.9867,4.103834391,6,1,3,-0.289880359,0.267798096923532
870,"63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv",0.666666667,-2.441435368,0.5,0.25,1.085,0.9867,5.103834391,9,0,3,0.094969224,0.267798096923532
871,"63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv",0.666666667,-2.441435368,0.5,0.25,2.8005,0.9867,6.103834391,8,1,3,1.04318721,0.267798096923532
872,"63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv",0.666666667,-2.441435368,0.5,0.25,0.7337,0.9867,7.103834391,7,1,3,-0.296265816,0.267798096923532
873,"63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv",0.666666667,-2.441435368,0.5,0.25,4.2054,0.9867,8.103834391,1,1,3,1.449758651,0.267798096923532
874,"5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv",1,-2.441435368,1,0.5,0.9782,0.7355,0.103834391,8,1,3,0.285163608,1.51127196681832
875,"5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv",1,-2.441435368,1,0.5,0.6241,0.7355,2.103834391,2,1,3,-0.164239928,1.51127196681832
876,"5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv",1,-2.441435368,1,0.5,0.5387,0.7355,3.103834391,9,1,3,-0.31139171,1.51127196681832
877,"5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv",1,-2.441435368,1,0.5,1.1876,0.7355,5.103834391,0,1,3,0.479139203,1.51127196681832
878,"5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv",1,-2.441435368,1,0.5,0.8947,0.7355,6.103834391,1,1,3,0.195937927,1.51127196681832
879,"5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv",1,-2.441435368,1,0.5,0.8054,0.7355,7.103834391,6,1,3,0.090788508,1.51127196681832
880,"6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv",0.166666667,-1.941435368,0.5,0.25,1.9745,1.0022,0.103834391,7,1,3,0.678117618,-1.59741270978386
881,"6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv",0.166666667,-1.941435368,0.5,0.25,1.0376,1.0022,1.103834391,5,0,3,0.03471277,-1.59741270978386
882,"6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv",0.166666667,-1.941435368,0.5,0.25,1.2044,1.0022,3.103834391,0,0,3,0.183783934,-1.59741270978386
883,"6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv",0.166666667,-1.941435368,0.5,0.25,1.4435,1.0022,4.103834391,9,0,3,0.364873137,-1.59741270978386
884,"6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv",0.166666667,-1.941435368,0.5,0.25,0.8426,1.0022,5.103834391,2,0,3,-0.173460513,-1.59741270978386
885,"6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv",0.166666667,-1.941435368,0.5,0.25,1.3301,1.0022,8.103834391,3,0,3,0.283056544,-1.59741270978386
886,"5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv",1,-2.191435368,0.75,0.5,0.9095,1.0463,0.103834391,7,1,3,-0.140120412,1.51127196681832
887,"5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv",1,-2.191435368,0.75,0.5,0.8783,1.0463,2.103834391,1,1,3,-0.175027189,1.51127196681832
888,"5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv",1,-2.191435368,0.75,0.5,0.8457,1.0463,3.103834391,6,1,3,-0.212850724,1.51127196681832
889,"5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv",1,-2.191435368,0.75,0.5,0.7841,1.0463,4.103834391,2,1,3,-0.288478847,1.51127196681832
890,"5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv",1,-2.191435368,0.75,0.5,0.9197,1.0463,6.103834391,4,1,3,-0.12896788,1.51127196681832
891,"5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv",1,-2.191435368,0.75,0.5,0.8835,1.0463,7.103834391,3,1,3,-0.169124119,1.51127196681832
892,"5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv",0.166666667,-2.441435368,1,0.25,1.0033,0.8273,0.103834391,7,0,3,0.19288246,-1.59741270978386
893,"5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv",0.166666667,-2.441435368,1,0.25,0.9023,0.8273,1.103834391,5,0,3,0.086779673,-1.59741270978386
894,"5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv",0.166666667,-2.441435368,1,0.25,0.8823,0.8273,4.103834391,0,1,3,0.064364748,-1.59741270978386
895,"5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv",0.166666667,-2.441435368,1,0.25,0.9045,0.8273,5.103834391,6,0,3,0.089214919,-1.59741270978386
896,"5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv",0.166666667,-2.441435368,1,0.25,0.8061,0.8273,7.103834391,8,0,3,-0.025959582,-1.59741270978386
897,"5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv",0.166666667,-2.441435368,1,0.25,0.6925,0.8273,8.103834391,1,0,3,-0.177859148,-1.59741270978386
898,"60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv",0.166666667,-2.441435368,0.5,0,0.1056,1.0422,0.103834391,8,0,3,-2.289430771,-1.59741270978386
899,"60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv",0.166666667,-2.441435368,0.5,0,0.7132,1.0422,1.103834391,3,0,3,-0.379327256,-1.59741270978386
900,"60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv",0.166666667,-2.441435368,0.5,0,0.8223,1.0422,3.103834391,0,1,3,-0.23698385,-1.59741270978386
901,"60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv",0.166666667,-2.441435368,0.5,0,0.118,1.0422,4.103834391,7,0,3,-2.178404518,-1.59741270978386
902,"60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv",0.166666667,-2.441435368,0.5,0,0.9494,1.0422,6.103834391,5,0,3,-0.093258936,-1.59741270978386
903,"60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv",0.166666667,-2.441435368,0.5,0,7.6931,1.0422,7.103834391,2,0,3,1.99898996,-1.59741270978386
904,"611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv",0.333333333,-2.441435368,1,0,0.8672,0.8422,0.103834391,6,0,3,0.029252115,-0.975675776701678
905,"611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv",0.333333333,-2.441435368,1,0,0.7738,0.8422,1.103834391,0,1,3,-0.084704073,-0.975675776701678
906,"611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv",0.333333333,-2.441435368,1,0,0.9913,0.8422,4.103834391,2,0,3,0.162999697,-0.975675776701678
907,"611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv",0.333333333,-2.441435368,1,0,1.1014,0.8422,5.103834391,8,0,3,0.268319861,-0.975675776701678
908,"611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv",0.333333333,-2.441435368,1,0,0.8871,0.8422,6.103834391,9,1,3,0.0519402,-0.975675776701678
909,"611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv",0.333333333,-2.441435368,1,0,0.9905,0.8422,7.103834391,4,0,3,0.16219235,-0.975675776701678
910,"5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv",0.666666667,-2.941435368,0.5,0.5,2.1532,1.0347,-0.896165609,2,0,3,0.732843578,0.267798096923532
911,"5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv",0.666666667,-2.941435368,0.5,0.5,2.6419,1.0347,0.103834391,4,0,3,0.937386826,0.267798096923532
912,"5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv",0.666666667,-2.941435368,0.5,0.5,0.7687,1.0347,1.103834391,5,1,3,-0.297166032,0.267798096923532
913,"5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv",0.666666667,-2.941435368,0.5,0.5,0.9947,1.0347,5.103834391,7,1,3,-0.039425624,0.267798096923532
914,"5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv",0.666666667,-2.941435368,0.5,0.5,0.8539,1.0347,6.103834391,9,1,3,-0.192052718,0.267798096923532
915,"5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv",0.666666667,-2.941435368,0.5,0.5,0.2149,1.0347,7.103834391,8,1,3,-1.571694005,0.267798096923532
916,"5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv",1,-2.441435368,1,0,2.2707,0.9927,-0.896165609,1,1,3,0.827414929,1.51127196681832
917,"5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv",1,-2.441435368,1,0,1.4019,0.9927,0.103834391,4,1,3,0.345155235,1.51127196681832
918,"5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv",1,-2.441435368,1,0,0.7171,0.9927,1.103834391,2,1,3,-0.325213203,1.51127196681832
919,"5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv",1,-2.441435368,1,0,0.8886,0.9927,2.103834391,3,1,3,-0.110781313,1.51127196681832
920,"5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv",1,-2.441435368,1,0,0.6169,0.9927,4.103834391,6,1,3,-0.475721567,1.51127196681832
921,"5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv",1,-2.441435368,1,0,3.0781,0.9927,8.103834391,0,1,3,1.131639299,1.51127196681832
922,"615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv",0.833333333,-2.691435368,0.75,0.75,0.5338,0.7304,0.103834391,9,1,3,-0.313571092,0.889535030005716
923,"615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv",0.833333333,-2.691435368,0.75,0.75,0.2455,0.7304,1.103834391,3,1,3,-1.090295382,0.889535030005716
924,"615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv",0.833333333,-2.691435368,0.75,0.75,0.7663,0.7304,3.103834391,0,0,3,0.047981409,0.889535030005716
925,"615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv",0.833333333,-2.691435368,0.75,0.75,0.8533,0.7304,5.103834391,8,1,3,0.155518856,0.889535030005716
926,"615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv",0.833333333,-2.691435368,0.75,0.75,0.6945,0.7304,6.103834391,2,1,3,-0.050400167,0.889535030005716
927,"615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv",0.833333333,-2.691435368,0.75,0.75,0.7498,0.7304,8.103834391,7,1,3,0.026214175,0.889535030005716
928,"6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv",0,-2.191435368,0.75,0.25,0.9018,0.9865,0.103834391,8,0,3,-0.089770559,-2.21914964659647
929,"6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv",0,-2.191435368,0.75,0.25,0.3609,0.9865,2.103834391,3,0,3,-1.005562414,-2.21914964659647
930,"6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv",0,-2.191435368,0.75,0.25,0.2409,0.9865,4.103834391,7,0,3,-1.409781416,-2.21914964659647
931,"6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv",0,-2.191435368,0.75,0.25,0.2571,0.9865,5.103834391,2,0,3,-1.344698211,-2.21914964659647
932,"6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv",0,-2.191435368,0.75,0.25,0.2266,0.9865,7.103834391,6,0,3,-1.470976977,-2.21914964659647
933,"6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv",0,-2.191435368,0.75,0.25,0.2343,0.9865,8.103834391,1,0,3,-1.43756098,-2.21914964659647
934,"60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv",0.666666667,-2.441435368,1,1,1.7762,1.0762,-0.896165609,2,1,3,0.501039933,0.267798096923532
935,"60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv",0.666666667,-2.441435368,1,1,0.7019,1.0762,1.103834391,8,1,3,-0.427400653,0.267798096923532
936,"60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv",0.666666667,-2.441435368,1,1,0.8389,1.0762,2.103834391,0,1,3,-0.249100087,0.267798096923532
937,"60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv",0.666666667,-2.441435368,1,1,3.9552,1.0762,3.103834391,1,1,3,1.301594851,0.267798096923532
938,"60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv",0.666666667,-2.441435368,1,1,2.1675,1.0762,5.103834391,4,0,3,0.700138112,0.267798096923532
939,"60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv",0.666666667,-2.441435368,1,1,2.4939,1.0762,6.103834391,7,0,3,0.840411432,0.267798096923532
940,"5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv",1,-2.441435368,1,0,3.8374,1.0517,-0.896165609,3,1,3,1.294387151,1.51127196681832
941,"5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv",1,-2.441435368,1,0,0.8859,1.0517,0.103834391,2,1,3,-0.171559104,1.51127196681832
942,"5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv",1,-2.441435368,1,0,0.9683,1.0517,1.103834391,0,1,3,-0.082621225,1.51127196681832
943,"5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv",1,-2.441435368,1,0,1.1505,1.0517,2.103834391,1,1,3,0.089788728,1.51127196681832
944,"5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv",1,-2.441435368,1,0,0.8847,1.0517,3.103834391,5,1,3,-0.172914577,1.51127196681832
945,"5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv",1,-2.441435368,1,0,1.0114,1.0517,4.103834391,4,1,3,-0.039072393,1.51127196681832
946,"5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv",0.166666667,-2.441435368,1,0.5,2.4911,0.77305,0.103834391,8,0,3,1.170135929,-1.59741270978386
947,"5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv",0.166666667,-2.441435368,1,0.5,0.7677,0.77305,1.103834391,4,0,3,-0.006944698,-1.59741270978386
948,"5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv",0.166666667,-2.441435368,1,0.5,0.7382,0.77305,2.103834391,0,1,3,-0.046128939,-1.59741270978386
949,"5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv",0.166666667,-2.441435368,1,0.5,0.7342,0.77305,6.103834391,2,0,3,-0.051562258,-1.59741270978386
950,"5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv",0.166666667,-2.441435368,1,0.5,0.7042,0.77305,7.103834391,7,0,3,-0.093281323,-1.59741270978386
951,"5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv",0.166666667,-2.441435368,1,0.5,0.3107,0.77305,8.103834391,9,0,3,-0.911515913,-1.59741270978386
952,"606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv",1,-2.441435368,1,1,7.851,1.6565,-0.896165609,3,1,3,1.555933969,1.51127196681832
