,sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning
797,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,2.6727,0.9028,0.1050096853896807,2,0,3,1.085343431451327
798,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,1.3041,0.9028,3.105009685389681,9,0,3,0.3677673817194755
799,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,0.9027,0.9028,4.105009685389681,8,1,3,-0.00011077263927154097
800,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,0.7186,0.9028,5.105009685389681,3,1,3,-0.22819617026396224
801,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,0.9509,0.9028,6.105009685389681,1,1,3,0.051907859602017936
802,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,1.1826,0.8395,0.1050096853896807,6,1,3,0.34266420686913407
803,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,0.8976,0.8395,2.105009685389681,4,1,3,0.06691805825083633
804,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,0.6842,0.8395,3.105009685389681,9,1,3,-0.20455620397409116
805,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,0.7119,0.8395,4.105009685389681,5,1,3,-0.16486902440776804
806,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,1.0784,0.8395,6.105009685389681,0,1,3,0.25042726364044715
807,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,0.8505,0.8395,7.105009685389681,1,1,3,0.01301793531832088
808,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,4.6674,0.82665,-0.8949903146103193,4,0,3,1.7309760614434293
809,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,0.1676,0.82665,2.105009685389681,7,1,3,-1.5958012009493714
810,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,0.601,0.82665,3.105009685389681,8,0,3,-0.3187864544621465
811,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,1.2007,0.82665,4.105009685389681,0,1,3,0.37327861003931834
812,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,0.5511,0.82665,6.105009685389681,1,1,3,-0.4054651081081643
813,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,0.501,0.82665,8.10500968538968,3,0,3,-0.5007752879124893
814,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,3.8376,0.917,-0.8949903146103193,4,0,3,1.4314949779313892
815,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,3.5717,0.917,0.1050096853896807,0,0,3,1.359689479650706
816,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,1.6971,0.917,1.1050096853896807,2,1,3,0.6155687187607549
817,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,2.8863,0.917,3.105009685389681,7,0,3,1.1466232117788637
818,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,1.5118,0.917,5.105009685389681,5,0,3,0.4999488006016115
819,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,1.0853,0.917,7.105009685389681,9,0,3,0.16850425319550427
820,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,3.983,0.822,-0.8949903146103193,3,0,3,1.5780501881254643
821,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,0.873,0.822,1.1050096853896807,6,1,3,0.06019516078342237
822,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,2.084,0.822,4.105009685389681,5,1,3,0.9303040078170777
823,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,1.237,0.822,5.105009685389681,9,1,3,0.40870397733630814
824,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,1.083,0.822,6.105009685389681,7,1,3,0.2757498519448108
825,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,0.989,0.822,7.105009685389681,2,1,3,0.1849539365665323
826,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,1.238,1.11875,0.1050096853896807,6,0,3,0.1012851836554764
827,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,1.5823,1.11875,1.1050096853896807,5,1,3,0.34666749413587244
828,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,6.8304,1.11875,3.105009685389681,0,1,3,1.8091712464146326
829,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,1.4714,1.11875,4.105009685389681,9,0,3,0.2740023379090991
830,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,1.3184,1.11875,5.105009685389681,1,0,3,0.1642068895661423
831,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,1.0041,1.11875,7.105009685389681,2,1,3,-0.10812037270367443
832,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,0.25,0.75,0.75,0.3092,0.90975,1.1050096853896807,6,1,3,-1.0791815197790022
834,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,0.25,0.75,0.75,0.7005,0.90975,4.105009685389681,2,1,3,-0.2613754707152074
835,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,0.25,0.75,0.75,0.0666,0.90975,5.105009685389681,0,1,3,-2.6144652589459256
836,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,0.25,0.75,0.75,0.9525,0.90975,6.105009685389681,8,0,3,0.045920270508586845
837,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,0.25,0.75,0.75,1.3741,0.90975,7.105009685389681,5,0,3,0.41238441384545965
838,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,4.54,1.1353,-0.8949903146103193,0,0,3,1.3860300788649058
839,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,1.9357,1.1353,0.1050096853896807,4,0,3,0.533572084981012
840,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,1.106,1.1353,1.1050096853896807,1,0,3,-0.026147030088207703
841,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,1.2356,1.1353,5.105009685389681,8,0,3,0.08465974887393878
842,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,1.1351,1.1353,6.105009685389681,9,0,3,-0.00017618040919424377
843,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,0.9946,1.1353,8.10500968538968,7,1,3,-0.13231156588984977
844,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,2.9279,0.89925,-0.8949903146103193,5,1,3,1.1804796389167773
845,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,0.8431,0.89925,1.1050096853896807,8,1,3,-0.06447550764710336
846,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,0.7133,0.89925,2.105009685389681,2,1,3,-0.23165899329174086
847,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,0.8448,0.89925,3.105009685389681,4,1,3,-0.06246116962373623
848,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,1.9786,0.89925,4.105009685389681,0,1,3,0.7885837203133887
849,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,1.0924,0.89925,8.10500968538968,1,0,3,0.1945713070238166
850,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,7.0052,0.9869,-0.8949903146103193,3,1,3,1.9598392922205479
851,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,3.4224,0.9869,2.105009685389681,7,1,3,1.2435286211501797
852,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,0.8399,0.9869,4.105009685389681,6,1,3,-0.16128588004638006
853,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,0.8399,0.9869,6.105009685389681,1,1,3,-0.16128588004638006
854,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,1.2787,0.9869,7.105009685389681,8,1,3,0.25903049863916106
855,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,1.0206,0.9869,8.10500968538968,4,1,3,0.03357725145190956
856,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.6081,1.4362,0.1050096853896807,7,0,3,0.11305262118376183
857,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.8501,1.4362,1.1050096853896807,3,0,3,0.25323895498933985
858,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.2026,1.4362,3.105009685389681,2,0,3,-0.1775148570707489
859,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.1805,1.4362,4.105009685389681,8,1,3,-0.19606265915064938
860,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.3447,1.4362,5.105009685389681,0,0,3,-0.06582979684639284
861,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.1766,1.4362,7.105009685389681,5,0,3,-0.1993718132458614
862,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,3.2338,0.83395,0.1050096853896807,7,0,3,1.3552397467825321
863,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,1.0347,0.83395,1.1050096853896807,3,1,3,0.2156933600877228
864,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,0.2511,0.83395,2.105009685389681,4,1,3,-1.2003221823596428
865,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,0.9507,0.83395,4.105009685389681,5,1,3,0.13102510684180266
866,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,0.8507,0.83395,5.105009685389681,8,1,3,0.019886091458656482
867,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,1.1016,0.83395,6.105009685389681,2,1,3,0.27834549889126287
868,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,1.5625,0.9867,-0.8949903146103193,4,0,3,0.4596763397474356
869,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,0.7384,0.9867,4.105009685389681,6,1,3,-0.2898803586744786
870,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,1.085,0.9867,5.105009685389681,9,0,3,0.09496922411143881
871,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,2.8005,0.9867,6.105009685389681,8,1,3,1.043187209786766
872,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,0.7337,0.9867,7.105009685389681,7,1,3,-0.2962658161431724
873,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,4.2054,0.9867,8.10500968538968,1,1,3,1.449758650871213
874,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,0.9782,0.7355,0.1050096853896807,8,1,3,0.2851636080637645
875,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,0.6241,0.7355,2.105009685389681,2,1,3,-0.16423992810149496
876,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,0.5387,0.7355,3.105009685389681,9,1,3,-0.31139171035500435
877,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,1.1876,0.7355,5.105009685389681,0,1,3,0.4791392028481124
878,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,0.8947,0.7355,6.105009685389681,1,1,3,0.19593792651205802
879,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,0.8054,0.7355,7.105009685389681,6,1,3,0.09078850837586157
880,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,1.9745,1.0022,0.1050096853896807,7,1,3,0.6781176182010799
881,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,1.0376,1.0022,1.1050096853896807,5,0,3,0.03471277047660987
882,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,1.2044,1.0022,3.105009685389681,0,0,3,0.18378393408195454
883,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,1.4435,1.0022,4.105009685389681,9,0,3,0.36487313657736553
884,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,0.8426,1.0022,5.105009685389681,2,0,3,-0.17346051298070805
885,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,1.3301,1.0022,8.10500968538968,3,0,3,0.2830565438336264
886,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.9095,1.0463,0.1050096853896807,7,1,3,-0.14012041242882464
887,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.8783,1.0463,2.105009685389681,1,1,3,-0.17502718946392992
888,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.8457,1.0463,3.105009685389681,6,1,3,-0.21285072359882504
889,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.7841,1.0463,4.105009685389681,2,1,3,-0.2884788471501253
890,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.9197,1.0463,6.105009685389681,4,1,3,-0.1289678804783497
891,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.8835,1.0463,7.105009685389681,3,1,3,-0.16912411862725055
892,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,1.0033,0.8273,0.1050096853896807,7,0,3,0.19288245973542992
893,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,0.9023,0.8273,1.1050096853896807,5,0,3,0.08677967280431766
894,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,0.8823,0.8273,4.105009685389681,0,1,3,0.06436474803192181
895,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,0.9045,0.8273,5.105009685389681,6,0,3,0.08921491863921245
896,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,0.8061,0.8273,7.105009685389681,8,0,3,-0.02595958190658198
897,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,0.6925,0.8273,8.10500968538968,1,0,3,-0.17785914813464362
898,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,0.1056,1.0422,0.1050096853896807,8,0,3,-2.2894307712029534
899,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,0.7132,1.0422,1.1050096853896807,3,0,3,-0.3793272564861291
900,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,0.8223,1.0422,3.105009685389681,0,1,3,-0.23698385049826448
901,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,0.118,1.0422,4.105009685389681,7,0,3,-2.1784045180094496
902,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,0.9494,1.0422,6.105009685389681,5,0,3,-0.09325893635789662
903,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,7.6931,1.0422,7.105009685389681,2,0,3,1.9989899597294418
904,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,0.8672,0.8422,0.1050096853896807,6,0,3,0.029252114957554434
905,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,0.7738,0.8422,1.1050096853896807,0,1,3,-0.08470407346141474
906,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,0.9913,0.8422,4.105009685389681,2,0,3,0.16299969731102443
907,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,1.1014,0.8422,5.105009685389681,8,0,3,0.2683198611005537
908,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,0.8871,0.8422,6.105009685389681,9,1,3,0.05194019979871378
909,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,0.9905,0.8422,7.105009685389681,4,0,3,0.16219235041077834
910,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,2.1532,1.0347,-0.8949903146103193,2,0,3,0.7328435780758974
911,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,2.6419,1.0347,0.1050096853896807,4,0,3,0.9373868256414819
912,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,0.7687,1.0347,1.1050096853896807,5,1,3,-0.2971660322558185
913,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,0.9947,1.0347,5.105009685389681,7,1,3,-0.03942562445253662
914,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,0.8539,1.0347,6.105009685389681,9,1,3,-0.19205271769734442
915,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,0.2149,1.0347,7.105009685389681,8,1,3,-1.5716940049624402
916,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,2.2707,0.9927,-0.8949903146103193,1,1,3,0.8274149293875553
917,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,1.4019,0.9927,0.1050096853896807,4,1,3,0.34515523477881394
918,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,0.7171,0.9927,1.1050096853896807,2,1,3,-0.32521320270714704
919,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,0.8886,0.9927,2.105009685389681,3,1,3,-0.1107813130938681
920,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,0.6169,0.9927,4.105009685389681,6,1,3,-0.47572156738008314
921,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,3.0781,0.9927,8.10500968538968,0,1,3,1.1316392989043842
922,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.5338,0.7304,0.1050096853896807,9,1,3,-0.31357109231033486
923,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.2455,0.7304,1.1050096853896807,3,1,3,-1.0902953820461836
924,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.7663,0.7304,3.105009685389681,0,0,3,0.047981408695599755
925,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.8533,0.7304,5.105009685389681,8,1,3,0.15551885626178033
926,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.6945,0.7304,6.105009685389681,2,1,3,-0.050400167086360304
927,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.7498,0.7304,8.10500968538968,7,1,3,0.026214175021052926
928,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.9018,0.9865,0.1050096853896807,8,0,3,-0.0897705594756862
929,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.3609,0.9865,2.105009685389681,3,0,3,-1.0055624138139272
930,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.2409,0.9865,4.105009685389681,7,0,3,-1.4097814158418445
931,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.2571,0.9865,5.105009685389681,2,0,3,-1.344698211190826
932,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.2266,0.9865,7.105009685389681,6,0,3,-1.4709769768687642
933,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.2343,0.9865,8.10500968538968,1,0,3,-1.43756097994892
934,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,1.7762,1.0762,-0.8949903146103193,2,1,3,0.5010399327690843
935,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,0.7019,1.0762,1.1050096853896807,8,1,3,-0.42740065331894356
936,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,0.8389,1.0762,2.105009685389681,0,1,3,-0.24910008720307047
937,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,3.9552,1.0762,3.105009685389681,1,1,3,1.3015948507679977
938,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,2.1675,1.0762,5.105009685389681,4,0,3,0.7001381115993777
939,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,2.4939,1.0762,6.105009685389681,7,0,3,0.8404114321498327
940,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,3.8374,1.0517,-0.8949903146103193,3,1,3,1.2943871513980159
941,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,0.8859,1.0517,0.1050096853896807,2,1,3,-0.17155910410799605
942,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,0.9683,1.0517,1.1050096853896807,0,1,3,-0.0826212249084973
943,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,1.1505,1.0517,2.105009685389681,1,1,3,0.08978872794943792
944,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,0.8847,1.0517,3.105009685389681,5,1,3,-0.17291457703664245
945,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,1.0114,1.0517,4.105009685389681,4,1,3,-0.039072392880100136
946,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,2.4911,0.77305,0.1050096853896807,8,0,3,1.17013592942808
947,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,0.7677,0.77305,1.1050096853896807,4,0,3,-0.0069446977147506975
948,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,0.7382,0.77305,2.105009685389681,0,1,3,-0.046128938952705464
949,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,0.7342,0.77305,6.105009685389681,2,0,3,-0.05156225848586969
950,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,0.7042,0.77305,7.105009685389681,7,0,3,-0.09328132282765135
951,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,0.3107,0.77305,8.10500968538968,9,0,3,-0.9115159131496019
952,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,0.5,1.0,1.0,7.851,1.6565,-0.8949903146103193,3,1,3,1.555933969458305
953,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,0.5,1.0,1.0,0.104,1.6565,0.1050096853896807,2,1,3,-2.768071322598578
954,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,0.5,1.0,1.0,0.666,1.6565,2.105009685389681,8,1,3,-0.9111725511995614
955,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,0.5,1.0,1.0,4.411,1.6565,5.105009685389681,1,1,3,0.979394478364989
