consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action.rt,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,421,421,421,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,422,422,422,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,423,423,423,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,424,424,424,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,425,425,425,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,426,426,426,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,427,427,427,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,1.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,428,428,428,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,1.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,429,429,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,0,0,0,1,1.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,430,430,430,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,431,431,431,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,1.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,432,432,432,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,433,433,433,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,434,434,434,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,435,435,435,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,436,436,436,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,437,437,437,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,438,438,438,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,1.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,439,439,439,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,440,440,440,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,441,441,441,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442,442,442,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,443,443,443,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,444,444,444,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,1,1.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,445,445,445,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,1.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,446,446,446,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,447,447,447,1,houses.png,watch.png,trident.png,5,3.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,448,448,448,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,449,449,449,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,1,1.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,450,450,450,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,58d283fcbfaa440001d1f097,001,2022-12-08_08h50.01.280,study3,2021.1.3,Win32,78.49293564,58d283fcbfaa440001d1f097,639196b66de4c8b2f2d051a0,6391a51da8d8b7fd49d998cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,0,0,0,1,1.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
