Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
63063052dd7dbf011d15e031,5e72db2782efd522c37d4a77,APPROVED,2022-08-24T14:06:45.457000Z,2022-08-24T15:49:46.853000Z,2022-09-02T13:27:27.949000Z,2022-08-24T15:49:47.333104Z,6182.0,763C1391,162,1.0,100.0,"Portuguese, English",24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Due to start a new job within the next month,
63063054b42c5fd5163b0ef9,5f20552d41aabd0e9fd6aab2,APPROVED,2022-08-24T14:06:12.940000Z,2022-08-24T15:34:53.475000Z,2022-09-02T13:27:28.040000Z,2022-08-24T15:34:53.813108Z,5321.0,763C1391,213,0.0,100.0,"Polish, English",21,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking),
63066ab2d2b87baec6bee92c,60a6ba026f8bd75b67b23c97,APPROVED,2022-08-24T18:15:14.944000Z,2022-08-24T19:49:37.270000Z,2022-09-02T13:27:28.220000Z,2022-08-24T19:49:38.743259Z,5663.0,763C1391,217,4.0,98.0,"English, Portuguese",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other,
63066ab27342183a1023606e,5dde680c40460edc4a5dc1a2,APPROVED,2022-08-24T18:15:14.680000Z,2022-08-24T19:34:22.793000Z,2022-09-02T13:27:28.128000Z,2022-08-24T19:34:23.234081Z,4749.0,763C1391,831,1.0,100.0,"Czech, English, French, German, Russian, Slovak",40,Female,White,Czech Republic,Czech Republic,Czech Republic,Czech,Yes,Full-Time,
63066ab38de989d9c5d98cf3,5d40a12f4994c40001e4b80c,APPROVED,2022-08-24T18:16:02.472000Z,2022-08-24T20:12:20.173000Z,2022-09-02T13:27:28.401000Z,2022-08-24T20:12:20.557867Z,6978.0,763C1391,515,3.0,100.0,"Polish, Czech, German, English, Spanish, Italian, French",31,Female,White,Poland,Poland,Poland,Polish,No,Full-Time,
63066ab361e8b86454683391,5dafea4de40355001651fa2f,APPROVED,2022-08-24T18:16:37.396000Z,2022-08-24T20:23:31.239000Z,2022-09-02T13:27:28.311000Z,2022-08-24T20:23:31.942678Z,7614.0,763C1391,635,9.0,98.0,"English, Polish, German",28,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,
63066ab489b8b1039718b58a,5d6ed96c3fe1ac001add3be8,APPROVED,2022-08-24T18:17:57.564000Z,2022-08-24T19:57:10.588000Z,2022-09-02T13:27:28.680000Z,2022-08-24T19:57:10.992592Z,5954.0,763C1391,177,2.0,100.0,"English, Chinese",26,Female,Asian,Malaysia,United Kingdom,United Kingdom,English,Yes,Part-Time,
63066ab40ef0a7d7b64d9f5e,62e0251cc2818b23981bfa87,APPROVED,2022-08-24T18:15:20.701000Z,2022-08-24T21:03:37.463000Z,2022-09-02T13:27:28.495000Z,2022-08-24T21:03:37.900784Z,10097.0,763C1391,36,0.0,100.0,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
63066ab48968ecc2082360cf,6012ed349807110d8eb941a6,APPROVED,2022-08-24T18:15:24.707000Z,2022-08-24T20:16:43.146000Z,2022-09-02T13:27:28.588000Z,2022-08-24T20:16:43.503396Z,7279.0,763C1391,622,1.0,100.0,"Afrikaans, English",36,Female,White,South Africa,Canada,South Africa,English,No,Full-Time,
63066ab5cff7d25e4e067c1c,60ca1c436511b9fc8ab35615,APPROVED,2022-08-24T18:21:04.540000Z,2022-08-24T19:46:29.632000Z,2022-09-02T13:27:28.860000Z,2022-08-24T19:46:30.021270Z,5126.0,763C1391,423,1.0,100.0,"English, German, Greek",25,Male,White,Greece,Greece,Greece,Greek,Yes,Full-Time,
63066ab57af5fd03416b261e,5f07759f859dcb38b8d4c6b5,APPROVED,2022-08-24T18:15:17.957000Z,2022-08-24T19:41:56.751000Z,2022-09-02T13:27:28.770000Z,2022-08-24T19:41:57.162903Z,5199.0,763C1391,331,0.0,100.0,"Estonian, English",28,Male,White,Estonia,Estonia,Estonia,Estonian,No,Full-Time,
63066ab6ba7a70de3378ebd8,60375d67dde85cad87f3c99d,APPROVED,2022-08-24T18:15:20.759000Z,2022-08-24T20:02:54.036000Z,2022-09-02T13:27:29.126000Z,2022-08-24T20:02:54.498449Z,6454.0,763C1391,757,2.0,100.0,English,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
63066ab656d72c1e4d2360b9,61086c2bfda98ba5d75b9db4,APPROVED,2022-08-24T18:16:35.741000Z,2022-08-24T20:31:43.040000Z,2022-09-02T13:27:29.039000Z,2022-08-24T20:31:43.439496Z,8108.0,763C1391,234,1.0,100.0,"Polish, English",24,Female,White,Poland,Poland,Poland,Polish,Yes,Full-Time,
63066ab63aedf53ca2f1c169,60fc82ec40d698e0b433e1c1,APPROVED,2022-08-24T18:15:40.287000Z,2022-08-24T20:30:26.523000Z,2022-09-02T13:27:28.950000Z,2022-08-24T20:30:26.919397Z,8087.0,763C1391,153,0.0,100.0,"Afrikaans, Dutch, English, German, Hindi",23,Female,Asian,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),
63066ab71359e60a64f68755,6067ae213197568078d1d944,APPROVED,2022-08-24T18:17:00.729000Z,2022-08-24T19:44:46.213000Z,2022-09-02T13:27:29.302000Z,2022-08-24T19:44:46.629818Z,5266.0,763C1391,89,4.0,96.0,English,20,Female,White,South Africa,South Africa,South Africa,English,Yes,Other,
63066ab704291dcab7a958c1,629f2dccc6e91be06559e2f1,APPROVED,2022-08-24T18:21:14.112000Z,2022-08-24T20:02:52.055000Z,2022-09-02T13:27:29.215000Z,2022-08-24T20:02:52.417616Z,6098.0,763C1391,214,3.0,99.0,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
63066ab7524b4034f15b8581,61460488fc1bdf4d2c8ce1db,APPROVED,2022-08-24T18:15:19.642000Z,2022-08-24T19:39:38.583000Z,2022-09-02T13:27:29.392000Z,2022-08-24T19:39:38.972890Z,5059.0,763C1391,181,2.0,100.0,"English, Portuguese, Spanish",25,Male,White,Portugal,Portugal,Portugal,English,Yes,Full-Time,
63066ab7ff53d9a35a1f124a,5f653cb18aad310a9ee7c32d,APPROVED,2022-08-24T18:15:56.942000Z,2022-08-24T19:53:23.658000Z,2022-09-02T13:27:29.479000Z,2022-08-24T19:53:24.125714Z,5847.0,763C1391,431,1.0,100.0,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,
63066ab8efe2197ff06b2688,5ea8010daf54da1e951b8861,APPROVED,2022-08-24T18:15:20.019000Z,2022-08-24T19:43:24.730000Z,2022-09-02T13:27:29.826000Z,2022-08-24T19:43:25.138132Z,5285.0,763C1391,425,1.0,100.0,"Polish, English",21,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,
63066ab84c1423257857efb3,605b98c83da1ded576bcf096,APPROVED,2022-08-24T18:15:20.289000Z,2022-08-24T20:54:24.411000Z,2022-09-02T13:27:29.562000Z,2022-08-24T20:54:24.810526Z,9545.0,763C1391,145,2.0,100.0,"English, German, Polish",19,Female,White,Poland,Poland,Poland,Polish,No,Part-Time,
63066ab87dec00c2b20886c9,5ddecbb55daaa6e4238aabc7,APPROVED,2022-08-24T18:15:25.637000Z,2022-08-24T20:22:41.876000Z,2022-09-02T13:27:29.650000Z,2022-08-24T20:22:42.205797Z,7637.0,763C1391,998,7.0,100.0,English,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
63066ab89dcd649f445b65f8,5faf92156055b1232afd56b9,APPROVED,2022-08-24T18:15:23.398000Z,2022-08-24T19:42:27.757000Z,2022-09-02T13:27:29.738000Z,2022-08-24T19:42:28.154097Z,5225.0,763C1391,259,3.0,99.0,"Polish, English",23,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time,
63066ab949bca08238660849,5eff87905d91970576344750,APPROVED,2022-08-24T18:15:42.078000Z,2022-08-24T20:11:56.821000Z,2022-09-02T13:27:29.915000Z,2022-08-24T20:11:57.184847Z,6975.0,763C1391,263,1.0,100.0,English,20,Female,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Unemployed (and job seeking),
63066ab94ebbb9c40a5b6600,62e97e87d77d3c8b30e64612,APPROVED,2022-08-24T18:18:38.919000Z,2022-08-24T20:09:28.118000Z,2022-09-02T13:27:30.003000Z,2022-08-24T20:09:28.443273Z,6650.0,763C1391,29,0.0,100.0,"English, Spanish",24,Male,Other,Mexico,United States,Mexico,Spanish,No,Unemployed (and job seeking),
63066ab94ebbb9c40a5b6602,60a68725b2b424dc0d7ce793,APPROVED,2022-08-24T18:17:15.224000Z,2022-08-24T20:19:43.375000Z,2022-09-02T13:27:30.091000Z,2022-08-24T20:19:46.861288Z,7349.0,763C1391,211,0.0,100.0,"Portuguese, English",20,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,DATA_EXPIRED,
63066ab9b0aff79068f1c14a,615f338fdbb7744db42e0f7f,APPROVED,2022-08-24T18:15:21.696000Z,2022-08-24T19:44:00.919000Z,2022-09-02T13:27:30.177000Z,2022-08-24T19:44:01.316263Z,5320.0,763C1391,500,1.0,100.0,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,
63066aba56d72c1e4d2360bb,60951a228692926022c15fbd,APPROVED,2022-08-24T18:15:22.108000Z,2022-08-24T20:41:07.598000Z,2022-09-02T13:27:30.357000Z,2022-08-24T20:41:08.043588Z,8746.0,763C1391,23,0.0,100.0,"Portuguese, English",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking),
63066aba872bd7927867a566,61687ebcd2a35ffb762d1928,APPROVED,2022-08-24T18:17:59.838000Z,2022-08-24T20:02:24.697000Z,2022-09-02T13:27:30.450000Z,2022-08-24T20:02:25.172430Z,6265.0,763C1391,266,3.0,100.0,English,29,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,
63066aba368067ea6e27dd9b,60e38310091a800a7da8b30b,APPROVED,2022-08-24T18:15:56.044000Z,2022-08-24T19:56:27.555000Z,2022-09-02T13:27:30.265000Z,2022-08-24T19:56:27.989228Z,6032.0,763C1391,501,11.0,94.0,"Turkish, English",30,Male,White,Turkey,United Kingdom,Turkey,Turkish,Yes,Full-Time,
63066abae841a367dff329ce,5d96a61b5d0f1c00117201bd,APPROVED,2022-08-24T18:15:22.904000Z,2022-08-24T19:57:55.815000Z,2022-09-02T13:27:30.540000Z,2022-08-24T19:57:56.242775Z,6153.0,763C1391,476,4.0,99.0,English,45,Male,White,Norway,Norway,Norway,Norwegian,No,Full-Time,
63066abb1cd658df47c00ff5,5e4b2a1a6a0c8403b9f8938e,APPROVED,2022-08-24T18:15:23.143000Z,2022-08-24T19:40:25.218000Z,2022-09-02T13:27:30.802000Z,2022-08-24T19:40:25.604227Z,5103.0,763C1391,352,1.0,100.0,"Polish, English",24,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking),
63066abb0ef0a7d7b64d9f63,5ed1463ba41e260775f2ec6c,APPROVED,2022-08-24T18:15:23.379000Z,2022-08-24T20:01:08.683000Z,2022-09-02T13:27:30.628000Z,2022-08-24T20:01:09.098271Z,6346.0,763C1391,506,0.0,100.0,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
63066abb1359e60a64f68757,5d1cc0603690a90017b7fde9,APPROVED,2022-08-24T18:15:39.253000Z,2022-08-24T19:43:57.837000Z,2022-09-02T13:27:30.715000Z,2022-08-24T19:43:58.157651Z,5299.0,763C1391,426,4.0,99.0,"Polish, English",23,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time,
63066abcd979f44a2fd98ca2,615776777c08445c8ffd8d1b,APPROVED,2022-08-24T18:15:33.170000Z,2022-08-24T20:03:59.878000Z,2022-09-02T13:27:30.888000Z,2022-08-24T20:04:00.282343Z,6507.0,763C1391,562,2.0,100.0,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
63066abcef09f851dad02cd3,5b258c9ba7cee100011d8aad,APPROVED,2022-08-24T18:15:34.642000Z,2022-08-24T19:40:20.015000Z,2022-09-02T13:27:30.975000Z,2022-08-24T19:40:20.474125Z,5086.0,763C1391,636,2.0,100.0,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,
63066abd66f56e640318b57c,62e965d4ab0caa404c95a439,APPROVED,2022-08-24T18:15:24.779000Z,2022-08-24T19:49:13.869000Z,2022-09-02T13:27:31.064000Z,2022-08-24T19:49:14.280312Z,5630.0,763C1391,33,0.0,100.0,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
63066abdff53d9a35a1f124e,5c4f65bf2090bd0001c43421,APPROVED,2022-08-24T18:15:43.518000Z,2022-08-24T21:06:23.422000Z,2022-09-02T13:27:31.333000Z,2022-08-24T21:06:23.748016Z,10240.0,763C1391,138,3.0,99.0,"English, Portuguese",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking),
63066abdd85b2584f6fa41c1,5808ec7ff0740c0001789a1b,APPROVED,2022-08-24T18:15:31.463000Z,2022-08-24T19:50:28.129000Z,2022-09-02T13:27:31.241000Z,2022-08-24T19:50:28.526435Z,5697.0,763C1391,307,1.0,100.0,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
63066abd6fc3de04efe59f37,5fc7aa4fd06520000955403f,APPROVED,2022-08-24T18:15:28.220000Z,2022-08-24T21:13:37.890000Z,2022-09-02T13:27:31.150000Z,2022-08-24T21:13:38.272566Z,10690.0,763C1391,244,1.0,100.0,"Portuguese, English",30,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,
63066abed979f44a2fd98ca5,5d87296392bb88000182f43a,APPROVED,2022-08-24T18:15:58.641000Z,2022-08-24T19:54:40.017000Z,2022-09-02T13:27:31.682000Z,2022-08-24T19:54:40.341018Z,5922.0,763C1391,805,6.0,99.0,"French, English",36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
63066abe35eaef21e8a31eff,6106a0ff227153e589e7dfc3,APPROVED,2022-08-24T18:24:49.524000Z,2022-08-24T20:48:45.616000Z,2022-09-02T13:27:31.509000Z,2022-08-24T20:48:46.167489Z,8637.0,763C1391,277,3.0,99.0,"English, German, Turkish",23,Female,Other,Austria,Austria,Austria,German,No,Full-Time,
63066abe1359e60a64f68759,5c86d4f7d7c01f001660d938,APPROVED,2022-08-24T18:15:26.512000Z,2022-08-24T20:04:00.751000Z,2022-09-02T13:27:31.422000Z,2022-08-24T20:04:01.220253Z,6515.0,763C1391,418,0.0,100.0,English,27,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,
63066abe49bca0823866084b,6159e5f964d5b78cedb9c192,APPROVED,2022-08-24T18:15:26.867000Z,2022-08-24T19:55:04.106000Z,2022-09-02T13:27:31.595000Z,2022-08-24T19:55:04.480923Z,5978.0,763C1391,256,2.0,100.0,"Portuguese, English",45,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time,
63066abfb26d12ffffa95864,5b930339301eda0001ba2446,APPROVED,2022-08-24T18:15:27.035000Z,2022-08-24T19:47:59.998000Z,2022-09-02T13:27:32.061000Z,2022-08-24T19:48:00.324471Z,5553.0,763C1391,417,7.0,98.0,"Hungarian, English",36,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
63066abf35eaef21e8a31f02,5b2a2d855b5c0900018b0bf5,APPROVED,2022-08-24T18:15:41.271000Z,2022-08-24T19:55:54.636000Z,2022-09-02T13:27:31.773000Z,2022-08-24T19:55:55.007574Z,6014.0,763C1391,1567,4.0,100.0,English,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
63066abf48c5dcd90dfa41d4,5f61341fe5033f0b6327fb7f,APPROVED,2022-08-24T18:15:27.583000Z,2022-08-24T19:56:48.518000Z,2022-09-02T13:27:31.872000Z,2022-08-24T19:56:48.860612Z,6081.0,763C1391,60,0.0,100.0,"Italian, English",24,Female,White,Italy,Italy,Italy,Italian,Yes,Other,
63066abf9d676a1b95bee8e2,607081b0ecb2499634a349dd,APPROVED,2022-08-24T18:15:32.801000Z,2022-08-24T20:06:35.947000Z,2022-09-02T13:27:31.968000Z,2022-08-24T20:06:36.255333Z,6664.0,763C1391,897,11.0,98.0,English,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
63066ac056e00797d5a31eca,5f0af202ec6afa02e8db0daf,APPROVED,2022-08-24T18:15:27.997000Z,2022-08-24T19:53:59.746000Z,2022-09-02T13:27:32.332000Z,2022-08-24T19:54:00.146143Z,5912.0,763C1391,202,1.0,100.0,English,22,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking),
63066ac03f17ba0bf4f32a24,5e852dd84fc423121601a0f8,APPROVED,2022-08-24T18:15:59.772000Z,2022-08-24T21:04:37.145000Z,2022-09-02T13:27:32.239000Z,2022-08-24T21:04:37.557045Z,10118.0,763C1391,274,3.0,100.0,English,25,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,
63066ac0fd61b20c3dc6e29b,606241e3171463f6c3440f9e,APPROVED,2022-08-24T18:15:28.372000Z,2022-08-24T19:49:55.194000Z,2022-09-02T13:27:32.509000Z,2022-08-24T19:49:55.622647Z,5667.0,763C1391,134,1.0,100.0,"Portuguese, English",22,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Other,
63066ac07ba87d270e7a1191,611cf957c6a72bb4143ecd4a,APPROVED,2022-08-24T18:15:40.303000Z,2022-08-24T20:14:23.396000Z,2022-09-02T13:27:32.420000Z,2022-08-24T20:14:23.811669Z,7124.0,763C1391,126,3.0,99.0,"English, Afrikaans",24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),
63066ac02f108ce571660827,5f3013e31c8a690aacb02c31,APPROVED,2022-08-24T18:15:45.098000Z,2022-08-24T19:47:39.907000Z,2022-09-02T13:27:32.152000Z,2022-08-24T19:47:40.345368Z,5515.0,763C1391,545,2.0,100.0,"English, Hungarian",29,Female,White,Hungary,United Kingdom,Hungary,Hungarian,DATA_EXPIRED,DATA_EXPIRED,
63066ac1fe5d1a0c672fcd4e,60d2c0f8a8307cd0d6ccf5eb,APPROVED,2022-08-24T18:17:10.868000Z,2022-08-24T19:45:28.488000Z,2022-09-02T13:27:32.810000Z,2022-08-24T19:45:28.835989Z,5298.0,763C1391,62,1.0,100.0,"Portuguese, English, Spanish",24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking),
63066ac1cff7d25e4e067c1f,608aa72c95a49d6f70deb05e,APPROVED,2022-08-24T18:15:46.746000Z,2022-08-24T20:03:02.940000Z,2022-09-02T13:27:32.708000Z,2022-08-24T20:03:03.376620Z,6437.0,763C1391,18,0.0,100.0,"English, Polish",19,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED,
63066ac1235fb77e904b4853,5d811e6ab395350018786d78,APPROVED,2022-08-24T18:15:29.989000Z,2022-08-24T19:47:29.937000Z,2022-09-02T13:27:32.605000Z,2022-08-24T19:47:30.469405Z,5520.0,763C1391,451,3.0,100.0,"English, Greek",36,Male,White,Greece,Greece,Greece,Greek,Yes,Part-Time,
63066ac2a2c0d6f8dacbac25,6075cf9b059725b365f85e34,APPROVED,2022-08-24T18:15:30.324000Z,2022-08-24T19:45:31.630000Z,2022-09-02T13:27:33.222000Z,2022-08-24T19:45:32.001069Z,5402.0,763C1391,199,0.0,100.0,"English, Polish",21,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking),
63066ac27ef66905241f126b,5b15307351caaf0001228d9b,APPROVED,2022-08-24T18:19:15.385000Z,2022-08-24T20:49:27.709000Z,2022-09-02T13:27:33.014000Z,2022-08-24T20:49:28.084538Z,9013.0,763C1391,1617,0.0,100.0,English,32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
63066ac24c8fe5c1bb3e641a,5f25d8172b91b02b72277187,APPROVED,2022-08-24T18:15:30.647000Z,2022-08-24T20:56:04.981000Z,2022-09-02T13:27:32.915000Z,2022-08-24T20:56:05.307020Z,9635.0,763C1391,236,0.0,100.0,"English, Polish",22,Male,White,Poland,Poland,Poland,Polish,Yes,Other,
63066ac28ff5f242d227dd94,603d75c3cd5c8ec37b0700a1,APPROVED,2022-08-24T18:15:30.839000Z,2022-08-24T20:16:46.947000Z,2022-09-02T13:27:33.114000Z,2022-08-24T20:16:47.264056Z,7277.0,763C1391,46,1.0,100.0,"Polish, English",23,Male,White,Poland,Poland,Poland,Polish,Yes,Due to start a new job within the next month,
63066ac3a2f2a304ad9af9c6,5e7a54cb26ed710245408b81,APPROVED,2022-08-24T18:21:23.376000Z,2022-08-24T20:09:03.323000Z,2022-09-02T13:27:33.639000Z,2022-08-24T20:09:03.916819Z,6460.0,763C1391,175,2.0,100.0,"English, Spanish, Italian, Portuguese",22,Male,Mixed,Italy,Italy,Italy,Italian,Yes,Due to start a new job within the next month,
63066ac356d72c1e4d2360c0,613bddfaa4471bbe889926ee,APPROVED,2022-08-24T18:23:04.094000Z,2022-08-24T19:57:02.770000Z,2022-09-02T13:27:33.440000Z,2022-08-24T19:57:03.142238Z,5639.0,763C1391,95,1.0,100.0,"Spanish, English",22,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking),
63066ac349bca0823866084e,5fbb9d170045d6d085a9bbbf,APPROVED,2022-08-24T18:25:06.346000Z,2022-08-24T20:05:30.188000Z,2022-09-02T13:27:33.333000Z,2022-08-24T20:05:30.540511Z,6024.0,763C1391,336,2.0,100.0,English,27,Female,Black,South Africa,South Africa,South Africa,English,No,Part-Time,
63066ac3932d7cb56127a99c,5f70f2daea9a9f7076484982,APPROVED,2022-08-24T18:16:01.470000Z,2022-08-24T19:59:51.411000Z,2022-09-02T13:27:33.542000Z,2022-08-24T19:59:51.813665Z,6230.0,763C1391,514,4.0,100.0,"Czech, Danish, Dutch, English, French, German, Italian, Polish, Slovak, Spanish",38,Female,White,Poland,Poland,Poland,Polish,No,Full-Time,
63066ac4330675d9d17a119a,5f4e97aae4fe380a7bad99c7,APPROVED,2022-08-24T18:15:32.163000Z,2022-08-24T20:38:40.507000Z,2022-09-02T13:27:33.960000Z,2022-08-24T20:38:40.863884Z,8589.0,763C1391,390,0.0,100.0,"English, Portuguese",24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",
63066ac49a0b6e821e9afa24,5ff26a649378612a1c20287f,APPROVED,2022-08-24T18:15:32.522000Z,2022-08-24T18:53:56.941000Z,2022-09-02T13:27:34.165000Z,2022-08-24T18:53:57.378013Z,2305.0,no code,349,12.0,94.0,"Spanish, English",57,Male,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking),
63066ac456d72c1e4d2360c4,60684f29dbfe1bb2059e5e27,APPROVED,2022-08-24T18:15:32.706000Z,2022-08-24T19:48:25.941000Z,2022-09-02T13:27:34.064000Z,2022-08-24T19:48:26.420748Z,5574.0,763C1391,65,1.0,100.0,"English, Greek",22,Male,White,Greece,Greece,Greece,Greek,Yes,Other,
63066ac56fc3de04efe59f3d,62c5f32703404ac1cd64a1ed,APPROVED,2022-08-24T18:15:33.057000Z,2022-08-24T19:49:02.828000Z,2022-09-02T13:27:34.284000Z,2022-08-24T19:49:03.273114Z,5610.0,763C1391,49,0.0,100.0,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
63066ac5921dcd620f66082b,611e3c4f4eae320e94284ea7,APPROVED,2022-08-24T18:15:45.370000Z,2022-08-24T20:06:14.826000Z,2022-09-02T13:27:34.391000Z,2022-08-24T20:06:15.204597Z,6630.0,763C1391,242,2.0,100.0,English,30,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,
63066ac5ef09f851dad02cd8,5abbc97de1099600016a286a,APPROVED,2022-08-24T18:15:33.724000Z,2022-08-24T20:10:55.905000Z,2022-09-02T13:27:34.499000Z,2022-08-24T20:10:56.278090Z,6923.0,763C1391,172,1.0,100.0,"Portuguese, English",42,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,
63066ac67ba87d270e7a1197,5e0fac24500f066c547f6376,APPROVED,2022-08-24T18:15:34.242000Z,2022-08-24T19:55:29.356000Z,2022-09-02T13:27:34.796000Z,2022-08-24T19:55:29.698450Z,5996.0,763C1391,660,1.0,100.0,English,43,Female,White,Canada,Canada,Canada,English,No,Full-Time,
63066ac64a66479e933e6446,6266b7c4afe8a0ff03ca1f53,APPROVED,2022-08-24T18:22:14.967000Z,2022-08-24T19:56:00.409000Z,2022-09-02T13:27:34.598000Z,2022-08-24T19:56:00.822876Z,5626.0,763C1391,235,0.0,100.0,English,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other,
63066ac64ebbb9c40a5b6605,60b0f00d76201e617923f93f,APPROVED,2022-08-24T18:21:16.917000Z,2022-08-24T20:06:12.153000Z,2022-09-02T13:27:34.696000Z,2022-08-24T20:06:12.475118Z,6296.0,763C1391,653,2.0,100.0,English,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
