,sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning,PR,MB,BR
376,6study5_pr_2023-06-19_21h01.45.209.csv,1.0,1.0,0.5,0.75,0.2502,0.2507,4,3,1,1,-0.001996407131436959,-1.62160077776023,-0.5519879519358071,-2.6181569944468635
377,5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1.0,0.0,7.8112,0.38865,1,0,0,1,3.0006346845224123,-2.37160077776023,-1.301987951935807,-3.1181569944468635
378,5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1.0,0.0,1.9492,0.38865,2,3,0,1,1.6124951152931224,-2.37160077776023,-1.301987951935807,-3.1181569944468635
379,5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1.0,0.0,0.4432,0.38865,3,2,0,1,0.13134193975684538,-2.37160077776023,-1.301987951935807,-3.1181569944468635
380,5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1.0,0.0,0.9133,0.38865,4,1,1,1,0.8543852180214045,-2.37160077776023,-1.301987951935807,-3.1181569944468635
381,63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1.0,0.25,0.8041,0.5859,1,3,1,1,0.3165745130033606,-1.87160077776023,-1.051987951935807,-3.1181569944468635
382,63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1.0,0.25,0.303,0.5859,2,0,0,1,-0.6594163210413737,-1.87160077776023,-1.051987951935807,-3.1181569944468635
383,63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1.0,0.25,1.6122,0.5859,3,1,1,1,1.0122058582987576,-1.87160077776023,-1.051987951935807,-3.1181569944468635
384,63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1.0,0.25,1.0221,0.5859,4,2,1,1,0.5564654867842876,-1.87160077776023,-1.051987951935807,-3.1181569944468635
385,5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1.0,0.0,3.5382,0.7295,1,1,1,1,1.579014034271673,-2.12160077776023,-1.301987951935807,-3.1181569944468635
386,5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1.0,0.0,0.6674,0.7295,2,3,0,1,-0.08896980164556673,-2.12160077776023,-1.301987951935807,-3.1181569944468635
387,5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1.0,0.0,0.2712,0.7295,3,0,1,1,-0.9895028118965999,-2.12160077776023,-1.301987951935807,-3.1181569944468635
388,5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1.0,0.0,1.8776,0.7295,4,2,0,1,0.9453902765739733,-2.12160077776023,-1.301987951935807,-3.1181569944468635
389,60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1.0,0.5,0.226,0.519,1,0,0,1,-0.8313688838936028,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
390,60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1.0,0.5,0.401,0.519,2,1,1,1,-0.2579424558593194,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
391,60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1.0,0.5,0.371,0.519,3,2,0,1,-0.33570182055845355,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
392,60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1.0,0.5,0.28,0.519,4,3,1,1,-0.6171142799966389,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
393,61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1.0,0.0,3.2043,0.65125,1,0,1,1,1.5933553436961827,-1.87160077776023,-1.301987951935807,-3.1181569944468635
394,61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1.0,0.0,0.0751,0.65125,2,1,1,1,-2.1600730342974876,-1.87160077776023,-1.301987951935807,-3.1181569944468635
395,61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1.0,0.0,0.5245,0.65125,3,2,0,1,-0.21644816523122493,-1.87160077776023,-1.301987951935807,-3.1181569944468635
396,61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1.0,0.0,0.1589,0.65125,4,3,1,1,-1.4106185195249064,-1.87160077776023,-1.301987951935807,-3.1181569944468635
397,5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,5.748,0.387,1,2,0,1,2.6981825541691338,-2.12160077776023,-0.5519879519358071,-2.8681569944468635
398,5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,0.553,0.387,2,1,1,1,0.3569333084925531,-2.12160077776023,-0.5519879519358071,-2.8681569944468635
399,5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,0.505,0.387,3,0,1,1,0.26613373624557796,-2.12160077776023,-0.5519879519358071,-2.8681569944468635
400,5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,1.454,0.387,4,3,0,1,1.323648965063683,-2.12160077776023,-0.5519879519358071,-2.8681569944468635
401,5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1.0,0.0,0.379,0.307,1,0,1,1,0.21068845749522927,-1.87160077776023,-1.301987951935807,-3.1181569944468635
402,5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1.0,0.0,1.551,0.307,2,1,1,1,1.6198074155893416,-1.87160077776023,-1.301987951935807,-3.1181569944468635
403,5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1.0,0.0,0.674,0.307,3,3,1,1,0.7863823633251099,-1.87160077776023,-1.301987951935807,-3.1181569944468635
404,5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1.0,0.0,0.301,0.307,4,2,0,1,-0.019737482838321434,-1.87160077776023,-1.301987951935807,-3.1181569944468635
405,5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.4541,0.2958,1,0,1,1,0.42863388782720596,-2.12160077776023,-0.8019879519358071,-2.8681569944468635
406,5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.8108,0.2958,2,2,0,1,1.0083378643011456,-2.12160077776023,-0.8019879519358071,-2.8681569944468635
407,5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.3914,0.2958,3,1,1,1,0.2800465046852765,-2.12160077776023,-0.8019879519358071,-2.8681569944468635
408,5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.4011,0.2958,4,3,0,1,0.30452722249930775,-2.12160077776023,-0.8019879519358071,-2.8681569944468635
409,5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1.0,0.0,0.8683,0.4867,1,0,0,1,0.5788893602271908,-2.37160077776023,-1.301987951935807,-3.1181569944468635
410,5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1.0,0.0,0.568,0.4867,2,3,0,1,0.15447350188174253,-2.37160077776023,-1.301987951935807,-3.1181569944468635
411,5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1.0,0.0,0.8121,0.4867,3,2,1,1,0.5119755684489565,-2.37160077776023,-1.301987951935807,-3.1181569944468635
412,5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1.0,0.0,0.4342,0.4867,4,1,0,1,-0.11414265939521727,-2.37160077776023,-1.301987951935807,-3.1181569944468635
413,6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1.0,3.264,0.43695,1,0,1,1,2.010889944010444,-2.12160077776023,-0.3019879519358071,-3.3681569944468635
414,6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1.0,1.3849,0.43695,2,3,0,1,1.1535644417751187,-2.12160077776023,-0.3019879519358071,-3.3681569944468635
415,6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1.0,0.5363,0.43695,3,2,1,1,0.2048749339153262,-2.12160077776023,-0.3019879519358071,-3.3681569944468635
416,6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1.0,2.4158,0.43695,4,1,0,1,1.7099670020976245,-2.12160077776023,-0.3019879519358071,-3.3681569944468635
417,60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1.0,0.5,1.0,0.0,3.3011,0.3875,1,0,1,1,2.1422951764512903,-1.62160077776023,-1.301987951935807,-3.1181569944468635
418,60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1.0,0.5,1.0,0.0,0.42,0.3875,2,2,1,1,0.0805388624840122,-1.62160077776023,-1.301987951935807,-3.1181569944468635
419,60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1.0,0.5,1.0,0.0,0.5694,0.3875,3,3,1,1,0.3848673260505356,-1.62160077776023,-1.301987951935807,-3.1181569944468635
420,60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1.0,0.5,1.0,0.0,0.5891,0.3875,4,1,1,1,0.4188800997342398,-1.62160077776023,-1.301987951935807,-3.1181569944468635
421,5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1.0,0.0,8.8191,0.3722,1,3,0,1,3.165243758769842,-2.12160077776023,-1.301987951935807,-3.1181569944468635
422,5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1.0,0.0,3.4518,0.3722,2,0,1,1,2.2272197688891526,-2.12160077776023,-1.301987951935807,-3.1181569944468635
423,5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1.0,0.0,0.3677,0.3722,3,2,1,1,-0.01216395590092389,-2.12160077776023,-1.301987951935807,-3.1181569944468635
424,5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1.0,0.0,0.9257,0.3722,4,1,0,1,0.9111188638650153,-2.12160077776023,-1.301987951935807,-3.1181569944468635
425,5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1.0,0.0,0.327,0.218,1,3,1,1,0.4054651081081644,-1.87160077776023,-1.301987951935807,-3.1181569944468635
426,5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1.0,0.0,0.5,0.218,2,2,0,1,0.8301130356331028,-1.87160077776023,-1.301987951935807,-3.1181569944468635
427,5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1.0,0.0,0.245,0.218,3,0,1,1,0.11676314775563801,-1.87160077776023,-1.301987951935807,-3.1181569944468635
428,5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1.0,0.0,2.585,0.218,4,1,1,1,2.4729857241534403,-1.87160077776023,-1.301987951935807,-3.1181569944468635
429,5study5_pr_2_2023-06-22_14h58.33.847.csv,1.0,0.5,1.0,0.0,3.052,0.3535,1,2,1,1,2.1556689070677204,-1.62160077776023,-1.301987951935807,-3.1181569944468635
430,5study5_pr_2_2023-06-22_14h58.33.847.csv,1.0,0.5,1.0,0.0,0.534,0.3535,2,1,1,1,0.41251235362356753,-1.62160077776023,-1.301987951935807,-3.1181569944468635
431,5study5_pr_2_2023-06-22_14h58.33.847.csv,1.0,0.5,1.0,0.0,0.051,0.3535,3,3,1,1,-1.9360578526123018,-1.62160077776023,-1.301987951935807,-3.1181569944468635
432,5study5_pr_2_2023-06-22_14h58.33.847.csv,1.0,0.5,1.0,0.0,0.085,0.3535,4,0,1,1,-1.4252322288463108,-1.62160077776023,-1.301987951935807,-3.1181569944468635
433,62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1.0,0.5,3.8307,0.6639,1,3,1,1,1.7526712973736316,-1.87160077776023,-0.8019879519358071,-3.1181569944468635
434,62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1.0,0.5,2.942,0.6639,2,2,1,1,1.4887133654362692,-1.87160077776023,-0.8019879519358071,-3.1181569944468635
435,62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1.0,0.5,0.6948,0.6639,3,0,0,1,0.045492498641836084,-1.87160077776023,-0.8019879519358071,-3.1181569944468635
436,62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1.0,0.5,1.2467,0.6639,4,1,1,1,0.6301238036258154,-1.87160077776023,-0.8019879519358071,-3.1181569944468635
437,5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1.0,0.75,2.9926,0.3921,1,3,0,1,2.032380944451033,-1.87160077776023,-0.5519879519358071,-3.1181569944468635
438,5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1.0,0.75,0.2282,0.3921,2,0,1,1,-0.5412944718703108,-1.87160077776023,-0.5519879519358071,-3.1181569944468635
439,5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1.0,0.75,0.1179,0.3921,3,2,1,1,-1.2016801017549608,-1.87160077776023,-0.5519879519358071,-3.1181569944468635
440,5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1.0,0.75,0.1377,0.3921,4,1,1,1,-1.0464395035636769,-1.87160077776023,-0.5519879519358071,-3.1181569944468635
441,610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1.0,1.0,5.8688,0.3011,1,0,1,1,2.969963027134403,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
442,610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1.0,1.0,4.2179,0.3011,2,2,0,1,2.63965021735155,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
443,610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1.0,1.0,1.6858,0.3011,3,1,0,1,1.7225530720756936,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
444,610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1.0,1.0,0.3515,0.3011,4,3,0,1,0.15476727576303143,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
445,5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1.0,1.0,1.6873,0.7883,1,2,0,1,0.7610061691384292,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
446,5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1.0,1.0,0.6945,0.7883,2,0,1,1,-0.12668656587146407,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
447,5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1.0,1.0,2.5021,0.7883,3,1,1,1,1.1550069301878731,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
448,5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1.0,1.0,0.1683,0.7883,4,3,0,1,-1.5441306268691022,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
449,5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,5.7731,0.48325,1,3,0,1,2.4804303588387517,-1.87160077776023,-0.5519879519358071,-2.8681569944468635
450,5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,0.1576,0.48325,2,1,1,1,-1.1204739406646615,-1.87160077776023,-0.5519879519358071,-2.8681569944468635
451,5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,0.2869,0.48325,3,2,1,1,-0.5214003951011214,-1.87160077776023,-0.5519879519358071,-2.8681569944468635
452,5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,0.4725,0.48325,4,0,1,1,-0.02249637115464296,-1.87160077776023,-0.5519879519358071,-2.8681569944468635
453,614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1.0,0.0,1.2504,0.5834,1,1,1,1,0.7623457216736458,-2.12160077776023,-1.301987951935807,-3.1181569944468635
454,614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1.0,0.0,0.6188,0.5834,2,2,0,1,0.058909061265289886,-2.12160077776023,-1.301987951935807,-3.1181569944468635
455,614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1.0,0.0,0.3187,0.5834,3,3,0,1,-0.6046228360103304,-2.12160077776023,-1.301987951935807,-3.1181569944468635
456,614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1.0,0.0,0.3671,0.5834,4,0,1,1,-0.4632387669308326,-2.12160077776023,-1.301987951935807,-3.1181569944468635
457,5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.666666667,0.75,0.5,4.1557,0.6508,1,0,0,1,1.8540337894757175,-2.12160077776023,-0.8019879519358071,-2.9514903274468636
458,5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.666666667,0.75,0.5,1.2769,0.6508,2,2,1,1,0.6739881690857525,-2.12160077776023,-0.8019879519358071,-2.9514903274468636
459,5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.666666667,0.75,0.5,1.2188,0.6508,3,1,1,1,0.6274196717666712,-2.12160077776023,-0.8019879519358071,-2.9514903274468636
460,5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.666666667,0.75,0.5,0.6835,0.6508,4,3,0,1,0.04902428081912152,-2.12160077776023,-0.8019879519358071,-2.9514903274468636
461,5study5_pr_2_2023-06-22_14h59.16.718.csv,1.0,1.0,0.5,0.0,0.289,0.372,1,2,1,1,-0.2524671661607144,-1.62160077776023,-1.301987951935807,-2.6181569944468635
462,5study5_pr_2_2023-06-22_14h59.16.718.csv,1.0,1.0,0.5,0.0,0.153,0.372,2,3,1,1,-0.8884559328807111,-1.62160077776023,-1.301987951935807,-2.6181569944468635
463,5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1.0,0.25,1.1422,0.18705,1,1,1,1,1.8093355454366076,-2.37160077776023,-1.051987951935807,-3.1181569944468635
464,5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1.0,0.25,0.7019,0.18705,2,0,0,1,1.3224149829422207,-2.37160077776023,-1.051987951935807,-3.1181569944468635
465,5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1.0,0.25,0.7985,0.18705,3,3,0,1,1.451359006860912,-2.37160077776023,-1.051987951935807,-3.1181569944468635
466,5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1.0,0.25,0.1453,0.18705,4,2,0,1,-0.25257539021791775,-2.37160077776023,-1.051987951935807,-3.1181569944468635
467,63e60f40643623a5029f1e2b_study5_pr_2_2023-06-20_08h56.47.134 2.csv,1.0,0.75,0.75,0.25,3.9465,0.4017,1,1,1,1,2.2848788477832205,-1.62160077776023,-1.051987951935807,-2.8681569944468635
468,63e60f40643623a5029f1e2b_study5_pr_2_2023-06-20_08h56.47.134 2.csv,1.0,0.75,0.75,0.25,0.269,0.4017,2,3,1,1,-0.40099416176339736,-1.62160077776023,-1.051987951935807,-2.8681569944468635
469,63e60f40643623a5029f1e2b_study5_pr_2_2023-06-20_08h56.47.134 2.csv,1.0,0.75,0.75,0.25,0.2706,0.4017,3,5,1,1,-0.39506382562854886,-1.62160077776023,-1.051987951935807,-2.8681569944468635
470,63e60f40643623a5029f1e2b_study5_pr_2_2023-06-20_08h56.47.134 2.csv,1.0,0.75,0.75,0.25,0.834,0.4017,4,4,1,1,0.7305278609935102,-1.62160077776023,-1.051987951935807,-2.8681569944468635
471,5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv,0.333333333,0.5,1.0,1.0,0.3407,0.8516,1,3,1,1,-0.9161146083524035,-2.28826744476023,-0.3019879519358071,-3.1181569944468635
472,5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv,0.333333333,0.5,1.0,1.0,0.454,0.8516,2,0,0,1,-0.6290197349779764,-2.28826744476023,-0.3019879519358071,-3.1181569944468635
474,5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,2.5331,0.317,1,1,1,1,2.078297354223924,-2.12160077776023,-0.8019879519358071,-2.8681569944468635
475,5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,4.0331,0.317,2,0,0,1,2.5433888161263254,-2.12160077776023,-0.8019879519358071,-2.8681569944468635
476,5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,0.202,0.317,3,3,1,1,-0.4506340764760758,-2.12160077776023,-0.8019879519358071,-2.8681569944468635
477,5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,0.8074,0.317,4,2,0,1,0.9349174345415597,-2.12160077776023,-0.8019879519358071,-2.8681569944468635
478,5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1.0,0.25,4.9843,0.3699,1,0,0,1,2.60081555243375,-2.12160077776023,-1.051987951935807,-3.1181569944468635
479,5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1.0,0.25,0.4332,0.3699,2,2,0,1,0.1579668162884271,-2.12160077776023,-1.051987951935807,-3.1181569944468635
480,5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1.0,0.25,0.7534,0.3699,3,3,1,1,0.7113635964195324,-2.12160077776023,-1.051987951935807,-3.1181569944468635
481,5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1.0,0.25,0.5659,0.3699,4,1,1,1,0.4251846853100698,-2.12160077776023,-1.051987951935807,-3.1181569944468635
482,5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1.0,1.0,2.3268,0.2839,1,1,0,1,2.1036271485576807,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
483,5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1.0,1.0,0.7174,0.2839,2,3,1,1,0.9270115016192567,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
484,5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1.0,1.0,0.3839,0.2839,3,0,0,1,0.3017600385278267,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
485,5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1.0,1.0,0.8172,0.2839,4,2,0,1,1.0572617994645415,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
486,5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1.0,0.0,0.9861,0.7169,1,1,0,1,0.3188214084794569,-2.12160077776023,-1.301987951935807,-3.1181569944468635
487,5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1.0,0.0,0.5548,0.7169,2,2,0,1,-0.25632867241815,-2.12160077776023,-1.301987951935807,-3.1181569944468635
488,5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1.0,0.0,0.3675,0.7169,3,0,1,1,-0.6682130422059351,-2.12160077776023,-1.301987951935807,-3.1181569944468635
489,5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1.0,0.0,0.5693,0.7169,4,3,1,1,-0.23052882490179027,-2.12160077776023,-1.301987951935807,-3.1181569944468635
490,5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1.0,0.25,3.7069,0.3671,1,1,1,1,2.3123169362927176,-2.12160077776023,-1.051987951935807,-3.1181569944468635
491,5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1.0,0.25,1.176,0.3671,2,3,0,1,1.1642398379557837,-2.12160077776023,-1.051987951935807,-3.1181569944468635
492,5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1.0,0.25,3.3697,0.3671,3,0,1,1,2.2169447081095215,-2.12160077776023,-1.051987951935807,-3.1181569944468635
493,5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1.0,0.25,0.7393,0.3671,4,2,0,1,0.7000695020602657,-2.12160077776023,-1.051987951935807,-3.1181569944468635
494,5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1.0,0.25,0.6014,0.578,1,4,0,1,0.03968640188205129,-2.12160077776023,-1.051987951935807,-3.1181569944468635
495,5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1.0,0.25,0.2667,0.578,2,1,1,1,-0.7734494374844089,-2.12160077776023,-1.051987951935807,-3.1181569944468635
496,5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1.0,0.25,0.4047,0.578,3,5,0,1,-0.3564278167905576,-2.12160077776023,-1.051987951935807,-3.1181569944468635
497,5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1.0,0.25,0.1349,0.578,4,3,1,1,-1.4550401054586672,-2.12160077776023,-1.051987951935807,-3.1181569944468635
498,5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1.0,0.0,7.7187,0.4637,1,0,0,1,2.8121634436591982,-1.95493411076023,-1.301987951935807,-3.1181569944468635
499,5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1.0,0.0,1.2721,0.4637,2,2,1,1,1.00918656576475,-1.95493411076023,-1.301987951935807,-3.1181569944468635
500,5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1.0,0.0,0.336,0.4637,3,1,1,1,-0.3221266314342108,-1.95493411076023,-1.301987951935807,-3.1181569944468635
501,5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,1.273,0.88,1,2,0,1,0.36920969108515433,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
502,5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,1.167,0.88,2,0,0,1,0.28226972481430385,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
503,5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,1.776,0.88,3,1,1,1,0.7021970160798632,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
504,5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,0.416,0.88,4,3,1,1,-0.7492366472109889,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
